gene1,gene2,lag,p-value
NYX,GATA6,1,0.00011472670317555664
OSGEP,MAOA,1,0.0001687785358020277
PANK2,DYM,1,2.7475435382750228e-05
PANK2,PRKD1,1,0.00026775322006830415
PIGH,TGFBR2,1,0.0002984237772820364
PLK4,SPTAN1,1,0.00017614913360603244
PMS2,COASY,1,0.00023328163199415686
POC1B,OSGEP,1,1.1617408578117791e-05
POC1B,SPATA5,1,0.00021116528497518467
PRRT2,IGF1R,1,6.653212873723397e-05
PRRT2,TUBA8,1,3.363945004166287e-06
PRSS56,GLMN,1,0.00015947047393310559
PRSS56,HINT1,1,0.0003248237564870005
PRSS56,SUOX,1,7.831422771434271e-05
PUF60,USP27X,1,0.00021582403597987388
QDPR,ABCD4,1,0.00016236874938318292
QDPR,HPRT1,1,0.00027369422190197813
RFT1,PLK4,1,3.50452901277464e-05
RPS19,ATM,1,0.00018139626972278578
RPS19,TAF1,1,2.8833508015921095e-05
RPS23,FANCE,1,0.00033463721376190004
SCN8A,CC2D2A,1,0.000200364781779803
SLC13A5,RPS23,1,0.00014122861709076968
SLC31A1,DDHD2,1,0.00029370607258650134
SLC39A13,VPS53,1,2.2891786704888677e-05
SMARCE1,RPL10,1,8.110390906537967e-05
SMCHD1,ALDH3A2,1,0.00019285149213654193
SPATA5,TRIP12,1,0.0002887800734326917
SRY,CEP63,1,2.2615888834777338e-05
STAR,POC1B,1,1.427202888658456e-05
SYP,ALX4,1,9.480849714194043e-05
TCF20,GPSM2,1,0.0002472545638548482
THRB,DDHD2,1,9.26054845224403e-05
THRB,MID1,1,0.0001792414593441437
TMLHE,RPS23,1,0.00026436641901830246
TRAPPC2,NT5C3A,1,0.00024930373540561117
TRAPPC9,CDK5RAP2,1,0.00031827517130948594
TRAPPC9,CEP83,1,4.009279112476222e-05
TRIP12,TTC19,1,3.389091700797176e-05
TTC19,RPGRIP1,1,0.00016879952860731425
USP27X,AMER1,1,3.747397772757863e-05
USP27X,CARS2,1,0.00019727652710697298
VPS53,DHX30,1,0.00010116967434985217
VPS53,PORCN,1,1.3678242124713044e-05
ZNF148,GMPPB,1,0.0003156669076451309
ABCC6,EBF3,1,7.359568757227792e-05
ARFGEF2,FGF8,1,0.00017285482282833561
ARFGEF2,TRAPPC9,1,0.00020614260737798347
ASPM,GNPTG,1,2.813261405464622e-05
ASPM,MED17,1,8.631182332751303e-05
BBS1,NANS,1,0.000335699685975223
BBS1,NLGN3,1,0.00015754095287034487
CHD2,SLC25A12,1,0.00029553223059169536
CLTC,ERCC3,1,9.046986572438667e-05
COL10A1,CA2,1,0.0002939106486212608
COL4A3,KCNJ11,1,0.00013262994598454368
DDOST,KIDINS220,1,0.0002436554078582502
DDOST,PAPSS2,1,8.885360496983512e-05
DMD,ASPM,1,0.00034502343549609304
EBF3,IHH,1,0.00014715592123711697
ERCC3,CAMTA1,1,0.000173001960591604
ERCC3,GMPPB,1,0.00012787011302288156
FANCE,HOXA1,1,0.00010533858823459264
FASN,ASPM,1,0.0003311195818321084
FBXL4,EBF3,1,9.779104814122476e-05
GDI1,SLC25A12,1,0.00010676465078874556
GJB2,GPSM2,1,0.00025511618700203316
GMPPB,PAPSS2,1,0.00015600470531636584
GPSM2,FOXP2,1,0.00032201602391239913
HPRT1,BBS1,1,0.00016360517543143692
ITGA7,CHD2,1,6.086040472023522e-05
KAT6A,GNPTG,1,0.00012655639911412275
KCNJ11,LARGE1,1,0.0003138735867996144
KCNQ3,ARFGEF2,1,0.00018406620277793115
KIT,AIPL1,1,1.4438989109558231e-05
KIT,PKHD1,1,3.0542599216945885e-05
L2HGDH,TUBB2B,1,0.000263411391465563
MAP3K1,FBXL4,1,6.979739862719366e-05
NFIX,ALG11,1,0.00034788686730943493
NFIX,RPGRIP1,1,0.00027763352916464033
NOG,KCNJ11,1,3.643880428375561e-05
NT5C3A,ST3GAL3,1,6.253348890271244e-05
OPA3,ST3GAL3,1,4.7891474330985025e-05
OPHN1,SLC25A12,1,0.0001232598526071887
PANK2,PRKD1,1,0.00026775322006830415
PGAP1,TAF1,1,0.00026482395359468317
PKHD1,ALDH7A1,1,0.00024078726461487847
PKHD1,MLC1,1,0.0001274942679782236
POC1B,SPATA5,1,0.00021116528497518467
PRKD1,TRIO,1,5.50145351456364e-05
PRRT2,IGF1R,1,6.653212873723397e-05
PRSS56,HINT1,1,0.0003248237564870005
PRSS56,SUOX,1,7.831422771434271e-05
PUF60,USP27X,1,0.00021582403597987388
RPS19,TAF1,1,2.8833508015921095e-05
RPS23,FANCE,1,0.00033463721376190004
SLC13A5,RPS23,1,0.00014122861709076968
SLC25A12,PIK3R2,1,0.0001895245249750323
SLC39A13,VPS53,1,2.2891786704888677e-05
SMARCA2,CA2,1,0.00014887970540477865
SMARCE1,RPL10,1,8.110390906537967e-05
SPATA5,TRIP12,1,0.0002887800734326917
STAR,POC1B,1,1.427202888658456e-05
SUOX,PEX16,1,0.0003194355959734561
TGFB3,BBS1,1,0.0002693961016584631
THRB,MID1,1,0.0001792414593441437
TMEM231,SLC25A12,1,0.0002947015504919385
TMLHE,AP4M1,1,0.0002236350261254207
TMLHE,RPS23,1,0.00026436641901830246
TRAPPC2,NT5C3A,1,0.00024930373540561117
TRAPPC9,CEP83,1,4.009279112476222e-05
USP27X,AMER1,1,3.747397772757863e-05
VPS53,PORCN,1,1.3678242124713044e-05
ABCC6,EBF3,1,7.359568757227792e-05
AHCY,OPA3,1,0.00027257708528332085
ALG11,GABRB3,1,0.00016014024592590843
ALG11,IDH2,1,0.0002651096793020829
ARFGEF2,FGF8,1,0.00017285482282833561
ASPM,MED17,1,8.631182332751303e-05
BBS1,NANS,1,0.000335699685975223
BBS1,NLGN3,1,0.00015754095287034487
CAMTA1,FGF8,1,0.0001183727518908574
CEP152,TRIO,1,0.0001761225975220135
CLTC,ERCC3,1,9.046986572438667e-05
COL4A3,KCNJ11,1,0.00013262994598454368
DMD,ASPM,1,0.00034502343549609304
DMD,DDX11,1,0.0001885072839295692
DMD,FRY,1,2.3700357597811737e-05
EBF3,IHH,1,0.00014715592123711697
ERCC3,CAMTA1,1,0.000173001960591604
EVC,PEX16,1,0.0003060136976946282
FANCE,HOXA1,1,0.00010533858823459264
FASN,ASPM,1,0.0003311195818321084
FGF8,FASN,1,0.000123753088993892
GDI1,SLC25A12,1,0.00010676465078874556
HYLS1,NANS,1,0.00011939857686181148
KCNJ11,LARGE1,1,0.0003138735867996144
KCNQ3,ARFGEF2,1,0.00018406620277793115
KIAA1033,CAMTA1,1,0.0001580829693524975
NANS,CCT5,1,0.000317583116811981
NFIX,ALG11,1,0.00034788686730943493
NLGN3,CUL4B,1,0.00014145314710269346
OCRL,CAMTA1,1,0.0001116764061350805
OPA3,ST3GAL3,1,4.7891474330985025e-05
OPHN1,GLDC,1,0.0002986342201417799
OPHN1,SLC25A12,1,0.0001232598526071887
PEX16,ROBO3,1,0.00034374015792868373
PGAP1,FUCA1,1,0.0002964443566676577
PGAP1,TAF1,1,0.00026482395359468317
PKHD1,ALDH7A1,1,0.00024078726461487847
PKHD1,MLC1,1,0.0001274942679782236
PRKD1,TRIO,1,5.50145351456364e-05
SLC25A12,PIK3R2,1,0.0001895245249750323
SMARCA2,CA2,1,0.00014887970540477865
SUOX,PEX16,1,0.0003194355959734561
TGFB3,BBS1,1,0.0002693961016584631
TMEM231,SLC25A12,1,0.0002947015504919385
TMLHE,AP4M1,1,0.0002236350261254207
AARS,DDX11,1,0.0003331698078073274
AHCY,FAT4,1,0.0003037679684372727
AHCY,OPA3,1,0.00027257708528332085
ALG11,GABRB3,1,0.00016014024592590843
ALG11,IDH2,1,0.0002651096793020829
BRPF1,GLDC,1,1.4510284081726321e-05
CEP152,TRIO,1,0.0001761225975220135
CIT,AHCY,1,0.00021298067626598528
DMD,DDX11,1,0.0001885072839295692
DMD,FRY,1,2.3700357597811737e-05
ERCC1,AHCY,1,4.275610132009464e-05
EVC,PEX16,1,0.0003060136976946282
HYLS1,NANS,1,0.00011939857686181148
KIAA1033,CAMTA1,1,0.0001580829693524975
NALCN,DDX11,1,0.0001524030649365643
NANS,CCT5,1,0.000317583116811981
NLGN3,CUL4B,1,0.00014145314710269346
NPC2,DDX11,1,2.3920215200756708e-05
OCRL,CAMTA1,1,0.0001116764061350805
OPHN1,GLDC,1,0.0002986342201417799
PEX16,ROBO3,1,0.00034374015792868373
PGAP1,FUCA1,1,0.0002964443566676577
PHF21A,ROBO3,1,0.0002361779505112968
PIK3R1,EVC,1,0.0001439861683170401
AARS,DDX11,1,0.0003331698078073274
AHCY,FAT4,1,0.0003037679684372727
BRPF1,GLDC,1,1.4510284081726321e-05
CIT,AHCY,1,0.00021298067626598528
CIT,NRXN1,1,0.00018582058072351618
ERCC1,AHCY,1,4.275610132009464e-05
FLVCR2,NPC2,1,0.0002823985140244202
NALCN,DDX11,1,0.0001524030649365643
NPC2,DDX11,1,2.3920215200756708e-05
NPC2,NPHP3,1,0.00021458891915526648
PHF21A,ROBO3,1,0.0002361779505112968
PIK3R1,EVC,1,0.0001439861683170401
TBCD,FAT4,1,0.00011504496426091704
CIT,NRXN1,1,0.00018582058072351618
FLVCR2,NPC2,1,0.0002823985140244202
NPC2,NPHP3,1,0.00021458891915526648
TBCD,FAT4,1,0.00011504496426091704
