gene1,gene2,lag,p-value
ACOX1,ACTL6A,1,0.8375155055992971
ACOX1,ACVR1,1,0.576352930682027
ACOX1,ACY1,1,0.4625023358367472
ACOX1,ADA,1,0.2267239867407855
ACOX1,ADAR,1,0.790665283263681
ACOX1,ADAT3,1,0.3361879792778336
ACOX1,ADCK3,1,0.49770948607496523
ACOX1,ADCY5,1,0.9308841602512801
ACOX1,ADGRG1,1,0.7028244373553054
ACOX1,ADGRG6,1,0.3316553372890801
ACOX1,ADK,1,0.7358576928094793
ACOX1,ADNP,1,0.24720116690242858
ACOX1,ADPRHL2,1,0.49237508960415644
ACOX1,ADRA2B,1,0.7004591926805874
ACOX1,ADSL,1,0.1672234405751493
ACOX1,AFF2,1,0.9613428176496922
ACOX1,AFF4,1,0.7356870828812
ACOX1,AFG3L2,1,0.9919367906090972
ACOX1,AGA,1,0.5569924049144688
ACOX1,AGL,1,0.6698353873920853
ACOX1,AGPS,1,0.5978585246413015
ACOX1,AGTR2,NaN,NaN
ACOX1,AGXT,1,0.9773123776999549
ACOX1,AHCY,1,0.7761191029303517
ACOX1,AHDC1,1,0.901189540628711
ACOX1,AHI1,1,0.6390789277656593
ACOX1,AIFM1,1,0.40285747852098613
ACOX1,AIMP1,1,0.49302522087618256
ACOX1,AIPL1,1,0.16713449255292692
ACOX1,AIRE,1,0.5261816153026638
ACOX1,AK1,1,0.2850814552295676
ACOX1,AK2,1,0.7986677521318745
ACOX1,AKR1D1,1,0.8518681825127611
ACOX1,AKT1,1,0.8561173586450158
ACOX1,AKT3,1,0.6882675493523428
ACOX1,ALAD,1,0.5932479023145105
ACOX1,ALDH18A1,1,0.8580068753131761
ACOX1,ALDH3A2,1,0.6187833111013666
ACOX1,ALDH4A1,1,0.555505262999061
ACOX1,ALDH5A1,1,0.9947215427486825
ACOX1,ALDH7A1,1,0.8925463254012638
ACOX1,ALDOA,1,0.7890065075691642
ACOX1,ALDOB,1,0.6094938235140365
ACOX1,ALG1,1,0.7452693043203631
ACOX1,ALG11,1,0.41644986985262383
ACOX1,ALG12,1,0.03134267567476151
ACOX1,ALG13,1,0.5368070403301289
ACOX1,ALG2,1,0.18407009704248503
ACOX1,ALG3,1,0.6415583831413201
ACOX1,ALG6,1,0.4955886197389809
ACOX1,ALG8,1,0.3205876710698239
ACOX1,ALG9,1,0.6861629774377286
ACOX1,ALMS1,1,0.9169732169764316
ACOX1,ALPL,1,0.3405705050977809
ACOX1,ALX3,1,0.22795451354156696
ACOX1,ALX4,1,0.053572624244858584
ACOX1,AMER1,1,0.35074037259482527
ACOX1,AMPD2,1,0.6518209062731571
ACOX1,AMT,1,0.07342538043169915
ACOX1,ANK3,1,0.7174774273780119
ACOX1,ANKH,1,0.36305927556518364
ACOX1,ANKRD11,1,0.4802990754722262
ACOX1,ANO10,1,0.39463589475897815
ACOX1,ANO5,1,0.8582925231761555
ACOX1,ANTXR1,1,0.11732476870905466
ACOX1,AP1S1,1,0.8005556381487365
ACOX1,AP1S2,1,0.3392442858663742
ACOX1,AP3B1,1,0.7312789474002253
ACOX1,AP3B2,1,0.5385032485014286
ACOX1,AP4B1,1,0.13465976652238593
ACOX1,AP4E1,1,0.5073605854249539
ACOX1,AP4M1,1,0.39836922850628076
ACOX1,AP4S1,1,0.41538669397106603
ACOX1,APOPT1,1,0.555635971642526
ACOX1,APTX,1,0.6240934683312928
ACOX1,ARCN1,1,0.07629052951467975
ACOX1,ARFGEF2,1,0.11056574141057755
ACP5,AAAS,1,0.1394797865834646
ACP5,AARS,1,0.18793594827301752
ACP5,AASS,1,0.3302665604708459
ACP5,ABCB11,1,0.7793205952119155
ACP5,ABCC6,1,0.9189512989551486
ACP5,ABCC9,1,0.3040876203681304
ACP5,ABCD1,1,0.4081528250195454
ACP5,ABCD4,1,0.3469295388505606
ACP5,ABHD5,1,0.408775917334293
ACP5,ACAD9,1,0.4195805115089452
ACP5,ACADM,1,0.7163647847830037
ACP5,ACADS,1,0.5725779917308923
ACP5,ACADVL,1,0.8761867251541103
ACP5,ACAN,1,0.00196427887020695
ACP5,ACAT1,1,0.3996660989948666
ACP5,ACBD6,1,0.5133468996793707
ACP5,ACO2,1,0.23609369353525497
ACP5,ACOX1,1,0.1066992118511773
ACP5,ACSL4,1,0.9292370466186448
ACP5,ACTA2,1,0.17338822038776763
ACP5,ACTB,1,0.4769899727859192
ACP5,ACTG1,1,0.723250786000548
ACP5,ACTL6A,1,0.6399551502609689
ACP5,ACVR1,1,0.3868328303706347
ACP5,ACY1,1,0.2731038058443469
ACP5,ADA,1,0.030622060044012002
ACP5,ADAR,1,0.08465722562118069
ACP5,ADAT3,1,0.567236573469674
ACP5,ADCK3,1,0.35912082157546477
ACP5,ADCY5,1,0.319326305009823
ACP5,ADGRG1,1,0.4722440663969539
ACP5,ADGRG6,1,0.006402728691499295
ACP5,ADK,1,0.68151144521688
ACP5,ADNP,1,0.08076339086310691
ACP5,ADPRHL2,1,0.20930414061281166
ACP5,ADRA2B,1,0.7701450895626122
ACP5,ADSL,1,0.8809802016669457
ACP5,AFF2,1,0.46949410626771604
ACP5,AFF4,1,0.39531435655498387
ACP5,AFG3L2,1,0.784490341547005
ACP5,AGA,1,0.24423143869156982
ACP5,AGL,1,0.7670032334300845
ACP5,AGPS,1,0.40982316928778767
ACP5,AGTR2,NaN,NaN
ACP5,AGXT,1,0.9592268298760481
ACP5,AHCY,1,0.3909774676342828
ACP5,AHDC1,1,0.24644264734870003
ACP5,AHI1,1,0.5003539115862938
ACP5,AIFM1,1,0.24015576370385738
ACP5,AIMP1,1,0.2701589523930589
ACP5,AIPL1,1,0.02993797893257775
ACP5,AIRE,1,0.3309979787920018
ACP5,AK1,1,0.685704245156531
ACP5,AK2,1,0.5975863900832363
ACP5,AKR1D1,1,0.30836743878530987
ACP5,AKT1,1,0.4971873546432718
ACP5,AKT3,1,0.5811217376960085
ACP5,ALAD,1,0.9850324166396522
ACP5,ALDH18A1,1,0.25665900670369834
ACP5,ALDH3A2,1,0.2688281492464099
ACP5,ALDH4A1,1,0.4725183055569027
ACP5,ALDH5A1,1,0.1089764204620114
ACP5,ALDH7A1,1,0.5647552661764215
ACP5,ALDOA,1,0.20045790630204688
ACP5,ALDOB,1,0.48938589218677025
ACP5,ALG1,1,0.911310324534407
ACP5,ALG11,1,0.6757134931981594
ACP5,ALG12,1,0.16903488731205407
ACP5,ALG13,1,0.29347507066825596
ACP5,ALG2,1,0.02823257858789026
ACP5,ALG3,1,0.43884596030274736
ACP5,ALG6,1,0.5467130455090888
ACP5,ALG8,1,0.13548997849075137
ACP5,ALG9,1,0.9007739403492897
ACP5,ALMS1,1,0.07726655873755384
ACP5,ALPL,1,0.03666754182543496
ACP5,ALX3,1,0.04269557909369327
ACP5,ALX4,1,0.240074420914712
ACP5,AMER1,1,0.07209183978661601
ACP5,AMPD2,1,0.17541931631097318
ACP5,AMT,1,0.21285044590330573
ACP5,ANK3,1,0.8368113312562186
ACP5,ANKH,1,0.060733578094361466
ACP5,ANKRD11,1,0.25531117346656235
ACP5,ANO10,1,0.14123758997438318
ACP5,ANO5,1,0.712120587923144
ACP5,ANTXR1,1,0.0941083845683947
ACP5,AP1S1,1,0.5752290702565558
ACP5,AP1S2,1,0.03936817377879486
ACP5,AP3B1,1,0.4542197182593975
ACP5,AP3B2,1,0.996649343468982
ACP5,AP4B1,1,0.43314419266541637
ACP5,AP4E1,1,0.430407239161387
ACP5,AP4M1,1,0.0971226132188631
ACP5,AP4S1,1,0.07688079544247373
ACP5,APOPT1,1,0.41243617810383354
ACP5,APTX,1,0.5000116110257845
ACP5,ARCN1,1,0.12036584291742929
ACP5,ARFGEF2,1,0.3916930242796895
ACSL4,AAAS,1,0.2857825936257851
ACSL4,AARS,1,0.4515664480227087
ACSL4,AASS,1,0.7120621876320062
ACSL4,ABCB11,1,0.872761248162968
ACSL4,ABCC6,1,0.7787206990218081
ACSL4,ABCC9,1,0.19809688327964764
ACSL4,ABCD1,1,0.3191139774808755
ACSL4,ABCD4,1,0.07544122587170726
ACSL4,ABHD5,1,0.7331649587686911
ACSL4,ACAD9,1,0.06829903574719545
ACSL4,ACADM,1,0.27186451211008955
ACSL4,ACADS,1,0.2592137147937568
ACSL4,ACADVL,1,0.6176001140325854
ACSL4,ACAN,1,0.5275599384348474
ACSL4,ACAT1,1,0.044889010317446944
ACSL4,ACBD6,1,0.33967310819688334
ACSL4,ACO2,1,0.5340552182357994
ACSL4,ACOX1,1,0.04506174807107104
ACSL4,ACP5,1,0.7867141482380858
ACSL4,ACTA2,1,0.32578124845814493
ACSL4,ACTB,1,0.10277439041946757
ACSL4,ACTG1,1,0.6433357426229852
ACSL4,ACTL6A,1,0.4420948864799199
ACSL4,ACVR1,1,0.7135886032748693
ACSL4,ACY1,1,0.11789214035929033
ACSL4,ADA,1,0.3985324241275514
ACSL4,ADAR,1,0.6103773806364918
ACSL4,ADAT3,1,0.9268238071024579
ACSL4,ADCK3,1,0.24389875995128327
ACSL4,ADCY5,1,0.19513932725721622
ACSL4,ADGRG1,1,0.8846541849951661
ACSL4,ADGRG6,1,0.7135084108603302
ACSL4,ADK,1,0.4994463875973296
ACSL4,ADNP,1,0.331643220528787
ACSL4,ADPRHL2,1,0.9612444589002925
ACSL4,ADRA2B,1,0.7586140041266194
ACSL4,ADSL,1,0.5323472301653251
ACSL4,AFF2,1,0.45779939357881166
ACSL4,AFF4,1,0.019784812973788073
ACSL4,AFG3L2,1,0.5511180348982386
ACSL4,AGA,1,0.2300044411428343
ACSL4,AGL,1,0.783566883588162
ACSL4,AGPS,1,0.059977975941886696
ACSL4,AGTR2,NaN,NaN
ACSL4,AGXT,1,0.6004906732197388
ACSL4,AHCY,1,0.06502555178408076
ACSL4,AHDC1,1,0.26745449547550754
ACSL4,AHI1,1,0.21207883020772939
ACSL4,AIFM1,1,0.12290936279689968
ACSL4,AIMP1,1,0.13438140141607965
ACSL4,AIPL1,1,0.4318766652743562
ACSL4,AIRE,1,0.07422469698862581
ACSL4,AK1,1,0.7890351402997965
ACSL4,AK2,1,0.3546520416698305
ACSL4,AKR1D1,1,0.6571245791433652
ACSL4,AKT1,1,0.664245728263587
ACSL4,AKT3,1,0.553325853068027
ACSL4,ALAD,1,0.42405923092759173
ACSL4,ALDH18A1,1,0.31141140978610377
ACSL4,ALDH3A2,1,0.22554835527215117
ACSL4,ALDH4A1,1,0.13507705567438097
ACSL4,ALDH5A1,1,0.18140704103212654
ACSL4,ALDH7A1,1,0.1918202682514064
ACSL4,ALDOA,1,0.878002676064488
ACSL4,ALDOB,1,0.1936617298215527
ACSL4,ALG1,1,0.06764617223278056
ACSL4,ALG11,1,0.5925469456491188
ACSL4,ALG12,1,0.5727420960429332
ACSL4,ALG13,1,0.12106442449316324
ACSL4,ALG2,1,0.4807658901194939
ACSL4,ALG3,1,0.08442485782521816
ACSL4,ALG6,1,0.4084672875244424
ACSL4,ALG8,1,0.26367788182769814
ACSL4,ALG9,1,0.4128483078219624
ACSL4,ALMS1,1,0.029553428285754673
ACSL4,ALPL,1,0.7532418017462104
ACSL4,ALX3,1,0.3899244369105227
ACSL4,ALX4,1,0.5232856034056254
ACSL4,AMER1,1,0.8768092001649164
ACSL4,AMPD2,1,0.40507944239964877
ACSL4,AMT,1,0.1510266056418761
ACSL4,ANK3,1,0.8038976710917449
ACSL4,ANKH,1,0.425034833544434
ACSL4,ANKRD11,1,0.15667839842298792
ACSL4,ANO10,1,0.34923497626111527
ACSL4,ANO5,1,0.1594930312886471
ACSL4,ANTXR1,1,0.5373749859842792
ACSL4,AP1S1,1,0.7007257837472745
ACSL4,AP1S2,1,0.5133666323404741
ACSL4,AP3B1,1,0.06250078802400871
ACSL4,AP3B2,1,0.3563120048345877
ACSL4,AP4B1,1,0.30195448924011725
ACSL4,AP4E1,1,0.0796388598573694
ACSL4,AP4M1,1,0.38017149717274507
ACSL4,AP4S1,1,0.1855417591853589
ACSL4,APOPT1,1,0.08625121172842877
ACSL4,APTX,1,0.21333999373880622
ACSL4,ARCN1,1,0.543607263877481
ACSL4,ARFGEF2,1,0.8208083270506724
ACTA2,AAAS,1,0.11896623240220411
ACTA2,AARS,1,0.05905768616636395
ACTA2,AASS,1,0.473514979917876
ACTA2,ABCB11,1,0.5005079796916362
ACTA2,ABCC6,1,0.021328839733537785
ACTA2,ABCC9,1,0.23400907573392693
ACTA2,ABCD1,1,0.2012374107497442
ACTA2,ABCD4,1,0.5034029250837505
ACTA2,ABHD5,1,0.05230011140183161
ACTA2,ACAD9,1,0.7614416388216037
ACTA2,ACADM,1,0.07007976594796822
ACTA2,ACADS,1,0.9075087226323655
ACTA2,ACADVL,1,0.41777898497927
ACTA2,ACAN,1,0.19071052868059027
ACTA2,ACAT1,1,0.5450876161448689
ACTA2,ACBD6,1,0.9489968104838021
ACTA2,ACO2,1,0.06167971292123626
ACTA2,ACOX1,1,0.6358098217051316
ACTA2,ACP5,1,0.409428629838114
ACTA2,ACSL4,1,0.15222909180334868
ACTA2,ACTB,1,0.24312384500077877
ACTA2,ACTG1,1,0.6529903393314128
ACTA2,ACTL6A,1,0.9171415438525772
ACTA2,ACVR1,1,0.09932579273024777
ACTA2,ACY1,1,0.3225232747880267
ACTA2,ADA,1,0.1638368027604472
ACTA2,ADAR,1,0.00040442333055893396
ACTA2,ADAT3,1,0.8928674331237912
ACTA2,ADCK3,1,0.20983287589297683
ACTA2,ADCY5,1,0.39222562971358177
ACTA2,ADGRG1,1,0.2827903896069173
ACTA2,ADGRG6,1,0.3237974036559118
ACTA2,ADK,1,0.895884909670479
ACTA2,ADNP,1,0.0037898997730309437
ACTA2,ADPRHL2,1,0.16552966184711146
ACTA2,ADRA2B,1,0.622566381742622
ACTA2,ADSL,1,0.7916339103807636
ACTA2,AFF2,1,0.23843085157742544
ACTA2,AFF4,1,0.5158441839285188
ACTA2,AFG3L2,1,0.8292761911380242
ACTA2,AGA,1,0.2395739276015767
ACTA2,AGL,1,0.026880471157115532
ACTA2,AGPS,1,0.572409150220597
ACTA2,AGTR2,NaN,NaN
ACTA2,AGXT,1,0.34456106677552756
ACTA2,AHCY,1,0.46656160298367166
ACTA2,AHDC1,1,0.3652611585606641
ACTA2,AHI1,1,0.7731439973906147
ACTA2,AIFM1,1,0.3659697245188477
ACTA2,AIMP1,1,0.3228700307436322
ACTA2,AIPL1,1,0.5976486741869236
ACTA2,AIRE,1,0.16028383257063153
ACTA2,AK1,1,0.7062543330907562
ACTA2,AK2,1,0.9615172099783753
ACTA2,AKR1D1,1,0.04939422395368436
ACTA2,AKT1,1,0.0799138445790603
ACTA2,AKT3,1,0.538279386089353
ACTA2,ALAD,1,0.8959563585827335
ACTA2,ALDH18A1,1,0.2667432117990924
ACTA2,ALDH3A2,1,0.26075490908776755
ACTA2,ALDH4A1,1,0.9840662603161393
ACTA2,ALDH5A1,1,0.9191601858240465
ACTA2,ALDH7A1,1,0.7501945916415875
ACTA2,ALDOA,1,0.20467865560925344
ACTA2,ALDOB,1,0.7692979513992021
ACTA2,ALG1,1,0.914073968821576
ACTA2,ALG11,1,0.5802325646772405
ACTA2,ALG12,1,0.8008083168548232
ACTA2,ALG13,1,0.344954209716603
ACTA2,ALG2,1,0.25610952995268005
ACTA2,ALG3,1,0.598892270027551
ACTA2,ALG6,1,0.9246765417798622
ACTA2,ALG8,1,0.1437065413325156
ACTA2,ALG9,1,0.9416094695713145
ACTA2,ALMS1,1,0.7622424234793479
ACTA2,ALPL,1,0.31449640296967274
ACTA2,ALX3,1,0.4110734146176094
ACTA2,ALX4,1,0.9436872049661984
ACTA2,AMER1,1,0.11031568717556144
ACTA2,AMPD2,1,0.28451148283179056
ACTA2,AMT,1,0.8226894183242248
ACTA2,ANK3,1,0.1021064830944385
ACTA2,ANKH,1,0.021563926149070836
ACTA2,ANKRD11,1,0.28939511339632584
ACTA2,ANO10,1,0.00831027278328476
ACTA2,ANO5,1,0.3550191716676149
ACTA2,ANTXR1,1,0.24485263440157642
ACTA2,AP1S1,1,0.04077234909773226
ACTA2,AP1S2,1,0.5525087356308439
ACTA2,AP3B1,1,0.5830402388803207
ACTA2,AP3B2,1,0.870053731014715
ACTA2,AP4B1,1,0.8990774860838988
ACTA2,AP4E1,1,0.5745030424401857
ACTA2,AP4M1,1,0.07400808396608992
ACTA2,AP4S1,1,0.5004553895818262
ACTA2,APOPT1,1,0.6268511522988309
ACTA2,APTX,1,0.7831696342263611
ACTA2,ARCN1,1,0.5094309957953072
ACTA2,ARFGEF2,1,0.45724850180184656
ACTB,AAAS,1,0.5121304383342253
ACTB,AARS,1,0.7539653392442353
ACTB,AASS,1,0.5716386650685588
ACTB,ABCB11,1,0.7445516300749833
ACTB,ABCC6,1,0.3730886263700999
ACTB,ABCC9,1,0.4529106476056258
ACTB,ABCD1,1,0.6131047363325917
ACTB,ABCD4,1,0.30608491345754246
ACTB,ABHD5,1,0.9390892043593775
ACTB,ACAD9,1,0.14990649666117623
ACTB,ACADM,1,0.7084637965867193
ACTB,ACADS,1,0.011470577035757587
ACTB,ACADVL,1,0.2878442655074685
ACTB,ACAN,1,0.7908456839426807
ACTB,ACAT1,1,0.17187979236316084
ACTB,ACBD6,1,0.14778940226860637
ACTB,ACO2,1,0.5805313323741393
ACTB,ACOX1,1,0.23071324224679923
ACTB,ACP5,1,0.5915412081851196
ACTB,ACSL4,1,0.5576515812533345
ACTB,ACTA2,1,0.4595045617801399
ACTB,ACTG1,1,0.38342013567797456
ACTB,ACTL6A,1,0.24960297918177907
ACTB,ACVR1,1,0.6507820463654547
ACTB,ACY1,1,0.3352681868455597
ACTB,ADA,1,0.589849481327657
ACTB,ADAR,1,0.8699651715336325
ACTB,ADAT3,1,0.6824767354292957
ACTB,ADCK3,1,0.3929665875471455
ACTB,ADCY5,1,0.43743349271133763
ACTB,ADGRG1,1,0.6563055946088868
ACTB,ADGRG6,1,0.9571137150526282
ACTB,ADK,1,0.30028379803355765
ACTB,ADNP,1,0.505803524577515
ACTB,ADPRHL2,1,0.8161025257001223
ACTB,ADRA2B,1,0.5756150891636418
ACTB,ADSL,1,0.3235141205642226
ACTB,AFF2,1,0.6175777952457613
ACTB,AFF4,1,0.25337424257226815
ACTB,AFG3L2,1,0.35195113210126144
ACTB,AGA,1,0.47742907845391597
ACTB,AGL,1,0.5542670893235538
ACTB,AGPS,1,0.1607942584115029
ACTB,AGTR2,NaN,NaN
ACTB,AGXT,1,0.3254235799991868
ACTB,AHCY,1,0.30600957610669033
ACTB,AHDC1,1,0.5005216152092317
ACTB,AHI1,1,0.0023608744599563332
ACTB,AIFM1,1,0.336826204900687
ACTB,AIMP1,1,0.3622623774869587
ACTB,AIPL1,1,0.5293915965228222
ACTB,AIRE,1,0.19598728098242116
ACTB,AK1,1,0.5325448622729078
ACTB,AK2,1,0.152927995660969
ACTB,AKR1D1,1,0.9019592437612709
ACTB,AKT1,1,0.968327395689077
ACTB,AKT3,1,0.31306264714492316
ACTB,ALAD,1,0.1490432493178878
ACTB,ALDH18A1,1,0.5630146901495985
ACTB,ALDH3A2,1,0.47708556473603464
ACTB,ALDH4A1,1,0.10611149609560493
ACTB,ALDH5A1,1,0.02110394261888312
ACTB,ALDH7A1,1,0.033382029855422705
ACTB,ALDOA,1,0.8846109006752152
ACTB,ALDOB,1,0.023111626008597397
ACTB,ALG1,1,0.031376335833577663
ACTB,ALG11,1,0.5911909147307224
ACTB,ALG12,1,0.6583760605540303
ACTB,ALG13,1,0.35317805399726265
ACTB,ALG2,1,0.6899505458070375
ACTB,ALG3,1,0.13787411543392972
ACTB,ALG6,1,0.2253871276810132
ACTB,ALG8,1,0.4746689812478995
ACTB,ALG9,1,0.16595882264749592
ACTB,ALMS1,1,0.12126066111294095
ACTB,ALPL,1,0.9295858361106882
ACTB,ALX3,1,0.514689134197634
ACTB,ALX4,1,0.5074193305128702
ACTB,AMER1,1,0.9911642980367797
ACTB,AMPD2,1,0.6303302209154198
ACTB,AMT,1,0.019177270083357734
ACTB,ANK3,1,0.9278115570155874
ACTB,ANKH,1,0.6753439715118403
ACTB,ANKRD11,1,0.38526666388313335
ACTB,ANO10,1,0.5953988929337446
ACTB,ANO5,1,0.490147497822757
ACTB,ANTXR1,1,0.751602327859583
ACTB,AP1S1,1,0.9474501409959023
ACTB,AP1S2,1,0.5070047424242319
ACTB,AP3B1,1,0.16741335377952862
ACTB,AP3B2,1,0.07833882424071884
ACTB,AP4B1,1,0.09716296706542268
ACTB,AP4E1,1,0.3376561938237349
ACTB,AP4M1,1,0.6283089869992631
ACTB,AP4S1,1,0.3847448782264662
ACTB,APOPT1,1,0.1301558182238985
ACTB,APTX,1,0.0020364673119571005
ACTB,ARCN1,1,0.6975291760346316
ACTB,ARFGEF2,1,0.8131898443035612
ACTG1,AAAS,1,0.7046131121171368
ACTG1,AARS,1,0.8076476280462004
ACTG1,AASS,1,0.9099509104533378
ACTG1,ABCB11,1,0.8683162143332144
ACTG1,ABCC6,1,0.9361139030442687
ACTG1,ABCC9,1,0.5311174252067173
ACTG1,ABCD1,1,0.5386138591143238
ACTG1,ABCD4,1,0.20613588103249253
ACTG1,ABHD5,1,0.7207114732826406
ACTG1,ACAD9,1,0.6011191946081876
ACTG1,ACADM,1,0.9292565640326281
ACTG1,ACADS,1,0.5540634969443896
ACTG1,ACADVL,1,0.6641047368354156
ACTG1,ACAN,1,0.947283718629592
ACTG1,ACAT1,1,0.37322592577616726
ACTG1,ACBD6,1,0.2895413420079819
ACTG1,ACO2,1,0.891103307135503
ACTG1,ACOX1,1,0.0030065049126537092
ACTG1,ACP5,1,0.8918472606449451
ACTG1,ACSL4,1,0.7983022185708445
ACTG1,ACTA2,1,0.9969524890533691
ACTG1,ACTB,1,0.917378646587702
ACTG1,ACTL6A,1,0.44093732068846125
ACTG1,ACVR1,1,0.8873413642552607
ACTG1,ACY1,1,0.5567118091002006
ACTG1,ADA,1,0.94133479939583
ACTG1,ADAR,1,0.7190105907376233
ACTG1,ADAT3,1,0.39386588290983465
ACTG1,ADCK3,1,0.987573565166026
ACTG1,ADCY5,1,0.3194387742661954
ACTG1,ADGRG1,1,0.9111609381595016
ACTG1,ADGRG6,1,0.9272673278361943
ACTG1,ADK,1,0.37665112489922603
ACTG1,ADNP,1,0.9343779385605047
ACTG1,ADPRHL2,1,0.8323480806281887
ACTG1,ADRA2B,1,0.9852345870086379
ACTG1,ADSL,1,0.536550518154428
ACTG1,AFF2,1,0.3385872780282593
ACTG1,AFF4,1,0.22311677897279045
ACTG1,AFG3L2,1,0.5101806236383355
ACTG1,AGA,1,0.5237057918515311
ACTG1,AGL,1,0.09332803222145598
ACTG1,AGPS,1,0.2677319554510794
ACTG1,AGTR2,NaN,NaN
ACTG1,AGXT,1,0.39923487187712375
ACTG1,AHCY,1,0.2693563856891223
ACTG1,AHDC1,1,0.33297365740283
ACTG1,AHI1,1,0.07213202474847438
ACTG1,AIFM1,1,0.582377269045466
ACTG1,AIMP1,1,0.4986100049036576
ACTG1,AIPL1,1,0.972795465637032
ACTG1,AIRE,1,0.6823120744678332
ACTG1,AK1,1,0.5520425458446259
ACTG1,AK2,1,0.2882382759516884
ACTG1,AKR1D1,1,0.6693734833392827
ACTG1,AKT1,1,0.849560744288029
ACTG1,AKT3,1,0.6701400766797676
ACTG1,ALAD,1,0.15035780880882849
ACTG1,ALDH18A1,1,0.45153667965161526
ACTG1,ALDH3A2,1,0.49115193885701713
ACTG1,ALDH4A1,1,0.6707207799886835
ACTG1,ALDH5A1,1,0.31440841014483295
ACTG1,ALDH7A1,1,0.0245342226281882
ACTG1,ALDOA,1,0.9097246957632348
ACTG1,ALDOB,1,0.2027022146223856
ACTG1,ALG1,1,0.38152753207861634
ACTG1,ALG11,1,0.10346749516029548
ACTG1,ALG12,1,0.8385591232338073
ACTG1,ALG13,1,0.45528933358991025
ACTG1,ALG2,1,0.9950295762495869
ACTG1,ALG3,1,0.21664171390050382
ACTG1,ALG6,1,0.45193227123718566
ACTG1,ALG8,1,0.745063695917304
ACTG1,ALG9,1,0.20677865011401494
ACTG1,ALMS1,1,0.18296221995881995
ACTG1,ALPL,1,0.9374935495299654
ACTG1,ALX3,1,0.9984408585860757
ACTG1,ALX4,1,0.8779089142713005
ACTG1,AMER1,1,0.6170357178781992
ACTG1,AMPD2,1,0.4105415242185711
ACTG1,AMT,1,0.2309193591671318
ACTG1,ANK3,1,0.7075541228092489
ACTG1,ANKH,1,0.7455889843156144
ACTG1,ANKRD11,1,0.5307969695466588
ACTG1,ANO10,1,0.7785601122909868
ACTG1,ANO5,1,0.3951471549929955
ACTG1,ANTXR1,1,0.965426817878408
ACTG1,AP1S1,1,0.6894406375163198
ACTG1,AP1S2,1,0.9806601912926458
ACTG1,AP3B1,1,0.17818428254157753
ACTG1,AP3B2,1,0.13236110886040708
ACTG1,AP4B1,1,0.11512272047615342
ACTG1,AP4E1,1,0.9435796425082436
ACTG1,AP4M1,1,0.6938416738617279
ACTG1,AP4S1,1,0.15855072093611688
ACTG1,APOPT1,1,0.32611432624179887
ACTG1,APTX,1,0.12300984893688802
ACTG1,ARCN1,1,0.8669141075639328
ACTG1,ARFGEF2,1,0.7069926818707154
ACTL6A,AAAS,1,0.4420789842086513
ACTL6A,AARS,1,0.6621817296811525
ACTL6A,AASS,1,0.6295046405630735
ACTL6A,ABCB11,1,0.4259979864632565
ACTL6A,ABCC6,1,0.9476516338704359
ACTL6A,ABCC9,1,0.7406677391089981
ACTL6A,ABCD1,1,0.9290340877955492
ACTL6A,ABCD4,1,0.8629201245402166
ACTL6A,ABHD5,1,0.6629484193880991
ACTL6A,ACAD9,1,0.5456951184813147
ACTL6A,ACADM,1,0.9357710595309725
ACTL6A,ACADS,1,0.6414891685456633
ACTL6A,ACADVL,1,0.8706671560994134
ACTL6A,ACAN,1,0.38793102316388905
ACTL6A,ACAT1,1,0.6148204766048789
ACTL6A,ACBD6,1,0.5019611371669117
ACTL6A,ACO2,1,0.44133168778748694
ACTL6A,ACOX1,1,0.3814965348073904
ACTL6A,ACP5,1,0.9270901186387608
ACTL6A,ACSL4,1,0.7969902180377253
ACTL6A,ACTA2,1,0.37254497395850683
ACTL6A,ACTB,1,0.6698120467412578
ACTL6A,ACTG1,1,0.6420830050560473
ACTL6A,ACVR1,1,0.5652051954406461
ACTL6A,ACY1,1,0.5266691840964979
ACTL6A,ADA,1,0.2964640555878814
ACTL6A,ADAR,1,0.9675264863251956
ACTL6A,ADAT3,1,0.24223697937653046
ACTL6A,ADCK3,1,0.5091589923665699
ACTL6A,ADCY5,1,0.758341055299192
ACTL6A,ADGRG1,1,0.7988897198845226
ACTL6A,ADGRG6,1,0.46800788551147426
ACTL6A,ADK,1,0.6975655149225264
ACTL6A,ADNP,1,0.2943883064161598
ACTL6A,ADPRHL2,1,0.4871127559773053
ACTL6A,ADRA2B,1,0.622935318859666
ACTL6A,ADSL,1,0.5595381054478875
ACTL6A,AFF2,1,0.49212694208975716
ACTL6A,AFF4,1,0.9164254317247509
ACTL6A,AFG3L2,1,0.8482069292041439
ACTL6A,AGA,1,0.6987524888490388
ACTL6A,AGL,1,0.6665918938429799
ACTL6A,AGPS,1,0.6611786056373972
ACTL6A,AGTR2,NaN,NaN
ACTL6A,AGXT,1,0.986612038182184
ACTL6A,AHCY,1,0.9791024662512637
ACTL6A,AHDC1,1,0.554531880128644
ACTL6A,AHI1,1,0.6678999620212109
ACTL6A,AIFM1,1,0.4501475994970231
ACTL6A,AIMP1,1,0.578718704994208
ACTL6A,AIPL1,1,0.23791994394898788
ACTL6A,AIRE,1,0.6014798470205475
ACTL6A,AK1,1,0.09458837354992142
ACTL6A,AK2,1,0.878000293327107
ACTL6A,AKR1D1,1,0.6880146971394958
