gene1,gene2,lag,p-value
MAP3K1,FBXL4,1,6.979739862719366e-05
NPHS1,ALDH4A1,1,3.317304036687195e-05
PEX14,AP1S2,1,3.401783882520108e-05
POMGNT1,SMPD4,1,0.00011093057792508033
PTEN,OTULIN,1,0.00023366394487167835
QDPR,CLN3,1,0.00028510031413135053
SLC6A1,CLN8,1,0.00012941230022855512
SPEG,APTX,1,1.77830836717141e-05
SPEG,GJB3,1,8.133901270630243e-05
SPEG,USP9X,1,9.380495928850743e-05
TBX1,GNPTAB,1,3.73659430684729e-05
TECR,PAFAH1B1,1,0.0001898859019124143
TSC2,CLN8,1,4.5572325193977944e-05
UBE3B,PEX2,1,0.00020360807055933106
UBE3B,RAB40AL,1,9.086218346893582e-05
UBE3B,SOX11,1,0.00025274047474482944
ABCC6,EBF3,1,7.359568757227792e-05
ABCD1,HADHA,1,0.00013887740668128569
ACAN,DLG3,1,0.00022966286290845207
ASH1L,TBX1,1,3.1999212738515934e-05
CACNA1C,EVC2,1,0.00018637620659110957
CDK5RAP2,CLN3,1,0.00019896485534637407
CDK5RAP2,LAMP2,1,0.00015869267297806546
CHD4,PEX2,1,4.870467395951233e-05
CHD4,TCF12,1,0.00029530551393768976
CLN3,SLC9A6,1,0.0001502220480963395
DIP2B,KCND3,1,0.00015286055015020707
DPP6,EBP,1,0.00020616150401548504
EBF3,IHH,1,0.00014715592123711697
EBP,UBE3B,1,0.00010272129594535078
EVC2,CSTB,1,3.3118872472610784e-05
EVC2,WDR73,1,0.00029380370336147234
GJB3,FOLR1,1,0.00023982806023788484
GNPTAB,CHD4,1,0.00025234484123454984
GNPTAB,HADHA,1,0.00018862212388300636
HSF4,DLG3,1,0.00021167770322657255
IFT43,DIP2B,1,0.0002299512050830439
IFT43,EVC2,1,0.0001097584993572374
IRX5,EBP,1,8.11316051178627e-05
PEX2,SLC27A4,1,0.0002432511570319556
QDPR,ABCD4,1,0.00016236874938318292
QDPR,CLN3,1,0.00028510031413135053
QDPR,HPRT1,1,0.00027369422190197813
SCN8A,SLC6A1,1,4.096032235420463e-06
SLC12A6,PEX2,1,0.00015302830445698316
SLC6A1,CLN8,1,0.00012941230022855512
SLC6A1,DDHD2,1,2.507406804981289e-05
SPEG,GJB3,1,8.133901270630243e-05
SPEG,USP9X,1,9.380495928850743e-05
STRA6,TBX1,1,0.0002644597155955858
TBX1,GNPTAB,1,3.73659430684729e-05
TECR,PAFAH1B1,1,0.0001898859019124143
UBE3B,PEX2,1,0.00020360807055933106
UBE3B,RAB40AL,1,9.086218346893582e-05
ABCD1,HADHA,1,0.00013887740668128569
ACAN,DLG3,1,0.00022966286290845207
ACAN,TGFB1,1,1.0077665141621579e-05
ASH1L,EP300,1,7.842684550146482e-05
ASH1L,TBX1,1,3.1999212738515934e-05
ATP2A2,TCF12,1,0.00026902299610371107
CACNA1C,EVC2,1,0.00018637620659110957
CACNA1C,FBP1,1,6.791942793862834e-05
CACNA1C,UGT1A1,1,7.628442405055677e-05
CDK13,SCN8A,1,0.00020829497481311308
CDK5RAP2,LAMP2,1,0.00015869267297806546
CHD4,TCF12,1,0.00029530551393768976
DIP2B,KCND3,1,0.00015286055015020707
DPP6,EBP,1,0.00020616150401548504
EVC2,CSTB,1,3.3118872472610784e-05
EVC2,WDR73,1,0.00029380370336147234
FOLR1,GDF6,1,0.00021043745458684446
FOLR1,INPP4A,1,8.680607484258917e-05
FUT8,SLC12A6,1,0.00013580513998986098
GJB3,FOLR1,1,0.00023982806023788484
HPRT1,BBS1,1,0.00016360517543143692
IRX5,EBP,1,8.11316051178627e-05
KCND3,OSGEP,1,9.328924109547667e-05
KIF5A,IRX5,1,0.00021115572753946808
LRP2,ACAN,1,0.00023928265367149454
NACC1,FOLR1,1,0.00017905537027413062
PEX2,SLC27A4,1,0.0002432511570319556
PITX3,DPP6,1,0.00024572895232015065
QDPR,ABCD4,1,0.00016236874938318292
QDPR,HPRT1,1,0.00027369422190197813
SCN8A,CC2D2A,1,0.000200364781779803
SCN8A,SLC6A1,1,4.096032235420463e-06
SGPL1,SLC12A6,1,0.00017375805213835696
SLC12A6,PEX2,1,0.00015302830445698316
SLC31A1,DDHD2,1,0.00029370607258650134
SLC6A1,DDHD2,1,2.507406804981289e-05
STRA6,TBX1,1,0.0002644597155955858
TCF12,CDH23,1,0.00017773554245594176
TCF12,CDKL5,1,0.00023110900958951154
TCF4,WDR73,1,0.00022832239581142323
THRB,DDHD2,1,9.26054845224403e-05
WDR4,CSTB,1,0.00014817309124286386
WNT3,IRX5,1,4.51769206642238e-05
ZBTB20,KCND3,1,4.3151828293856227e-05
ACAN,TGFB1,1,1.0077665141621579e-05
ALPL,KIF5A,1,0.00010670074138257124
ASH1L,EP300,1,7.842684550146482e-05
ATP2A2,TCF12,1,0.00026902299610371107
BBS1,NLGN3,1,0.00015754095287034487
CACNA1C,FBP1,1,6.791942793862834e-05
CACNA1C,UGT1A1,1,7.628442405055677e-05
CDK13,SCN8A,1,0.00020829497481311308
DOLK,ATP2A2,1,9.580678798096758e-05
DPYD,KIF5A,1,0.0002278421129085769
FOLR1,GDF6,1,0.00021043745458684446
FOLR1,INPP4A,1,8.680607484258917e-05
FUT8,EHMT1,1,0.00018140359117582217
FUT8,SLC12A6,1,0.00013580513998986098
GDF6,POMT2,1,0.00026865527272048494
HPRT1,BBS1,1,0.00016360517543143692
KCND3,OSGEP,1,9.328924109547667e-05
KIF5A,IRX5,1,0.00021115572753946808
L1CAM,KIF5A,1,0.0001886003989473683
LRP2,ACAN,1,0.00023928265367149454
NACC1,FOLR1,1,0.00017905537027413062
NACC1,TSHR,1,0.00017248155449896093
OSGEP,MAOA,1,0.0001687785358020277
PITX3,DPP6,1,0.00024572895232015065
POC1B,OSGEP,1,1.1617408578117791e-05
QRICH1,GDF6,1,0.0001044961717081324
SCN8A,CC2D2A,1,0.000200364781779803
SGPL1,SLC12A6,1,0.00017375805213835696
SLC31A1,DDHD2,1,0.00029370607258650134
SLC39A8,PITX3,1,0.00029612464760133723
TCF12,CDH23,1,0.00017773554245594176
TCF12,CDKL5,1,0.00023110900958951154
TCF4,WDR73,1,0.00022832239581142323
TGFB3,BBS1,1,0.0002693961016584631
THRB,DDHD2,1,9.26054845224403e-05
THRB,MID1,1,0.0001792414593441437
UGT1A1,ATP1A3,1,9.188862116356519e-05
UGT1A1,DLG2,1,5.750474283907383e-05
WDR4,CSTB,1,0.00014817309124286386
WDR45,TCF4,1,0.00022783356907746092
WNT3,GDF6,1,9.40582053137378e-05
WNT3,IRX5,1,4.51769206642238e-05
ZBTB20,KCND3,1,4.3151828293856227e-05
ALPL,ARL14EP,1,6.249645746237754e-05
ALPL,KIF5A,1,0.00010670074138257124
ATP1A3,MSX2,1,0.00011997539396113175
BBS1,NLGN3,1,0.00015754095287034487
DOLK,ATP2A2,1,9.580678798096758e-05
DPYD,KIF5A,1,0.0002278421129085769
FUT8,EHMT1,1,0.00018140359117582217
GDF6,POMT2,1,0.00026865527272048494
IFITM5,DPYD,1,0.00027434520255070993
L1CAM,AHI1,1,0.00020581097626845674
L1CAM,KIF5A,1,0.0001886003989473683
L1CAM,MMACHC,1,1.8957698908560002e-05
MAOA,KIF7,1,8.837010716879461e-05
MAOA,MYO5B,1,0.0003034562166318662
NACC1,TSHR,1,0.00017248155449896093
NLGN3,CUL4B,1,0.00014145314710269346
OCLN,TSHR,1,7.420025531882926e-05
OSGEP,MAOA,1,0.0001687785358020277
POC1B,OSGEP,1,1.1617408578117791e-05
POC1B,SPATA5,1,0.00021116528497518467
QRICH1,GDF6,1,0.0001044961717081324
QRICH1,RBBP8,1,0.00019876994301229348
RAC1,QRICH1,1,0.00027289687887987454
SLC39A8,FRAS1,1,1.1190736127363934e-05
SLC39A8,PITX3,1,0.00029612464760133723
STAR,POC1B,1,1.427202888658456e-05
TGFB3,BBS1,1,0.0002693961016584631
THRB,MID1,1,0.0001792414593441437
TPI1,SLC39A8,1,0.00021539781560186506
UGT1A1,ATP1A3,1,9.188862116356519e-05
UGT1A1,DLG2,1,5.750474283907383e-05
WDR45,TCF4,1,0.00022783356907746092
AHI1,KCNB1,1,0.00025001466494129767
ALPL,ARL14EP,1,6.249645746237754e-05
ATP1A3,MSX2,1,0.00011997539396113175
COL10A1,MYO5B,1,0.0002546161320356043
EXT2,TPI1,1,4.553600260243839e-05
FAM20C,MSX2,1,0.00011388536958591004
HIST1H4C,ARL14EP,1,0.00023473819422956826
IFITM5,DPYD,1,0.00027434520255070993
L1CAM,AHI1,1,0.00020581097626845674
L1CAM,MMACHC,1,1.8957698908560002e-05
LAMB1,OCLN,1,3.8429298822422794e-05
MAF,MSX2,1,3.121429978396434e-05
MAOA,KIF7,1,8.837010716879461e-05
MAOA,MYO5B,1,0.0003034562166318662
MMACHC,FGFR3,1,0.00011709654933318797
NLGN3,CUL4B,1,0.00014145314710269346
NODAL,MMACHC,1,0.0002111350318199935
NOG,MYO5B,1,0.00026325314595639196
OCLN,ASS1,1,0.0002902924254626977
OCLN,TSHR,1,7.420025531882926e-05
POC1B,SPATA5,1,0.00021116528497518467
PPM1D,KIF7,1,0.0002395477158844555
QRICH1,RBBP8,1,0.00019876994301229348
RAC1,QRICH1,1,0.00027289687887987454
SLC39A14,MSX2,1,4.840818138765865e-05
SLC39A8,FRAS1,1,1.1190736127363934e-05
SPATA5,TRIP12,1,0.0002887800734326917
STAR,POC1B,1,1.427202888658456e-05
TLK2,MYO5B,1,7.414290048435122e-05
TPI1,SLC39A8,1,0.00021539781560186506
AHI1,KCNB1,1,0.00025001466494129767
COL10A1,CA2,1,0.0002939106486212608
COL10A1,MYO5B,1,0.0002546161320356043
DHDDS,KCNB1,1,0.0001255499589392252
EXT2,CRADD,1,5.712765575499957e-05
EXT2,TLK2,1,0.00020300944555188505
EXT2,TPI1,1,4.553600260243839e-05
FAM20C,GRM6,1,0.0001677496968390714
FAM20C,MSX2,1,0.00011388536958591004
FAM20C,TAF2,1,0.0001827354542915089
FANCA,HIST1H4C,1,7.515808228606474e-05
HIST1H4C,ARL14EP,1,0.00023473819422956826
HNRNPK,FGFR3,1,0.00015458810062613684
LAMB1,COL4A1,1,6.3052589784434654e-06
LAMB1,GFAP,1,0.00012213527149772363
LAMB1,OCLN,1,3.8429298822422794e-05
MAF,MSX2,1,3.121429978396434e-05
MMACHC,FGFR3,1,0.00011709654933318797
NODAL,MMACHC,1,0.0002111350318199935
NOG,KCNJ11,1,3.643880428375561e-05
NOG,MYO5B,1,0.00026325314595639196
OCLN,ASS1,1,0.0002902924254626977
PPM1D,KIF7,1,0.0002395477158844555
PPM1D,MCPH1,1,0.00017625400511187995
SLC39A14,MSX2,1,4.840818138765865e-05
SLC39A14,PACS2,1,0.00025494740278581327
SPATA5,TRIP12,1,0.0002887800734326917
TLK2,MYO5B,1,7.414290048435122e-05
TLK2,PLK4,1,2.2277915202250055e-05
TRIP12,TTC19,1,3.389091700797176e-05
ZNF148,FGFR3,1,0.00028062485539907415
BGN,PACS2,1,2.272035473881225e-06
CDC42,HNRNPK,1,9.397135490753648e-05
COL10A1,CA2,1,0.0002939106486212608
COL4A3,KCNJ11,1,0.00013262994598454368
CRADD,IFIH1,1,0.00020944952177310856
CRADD,MNX1,1,5.718724048946407e-05
DHDDS,KCNB1,1,0.0001255499589392252
DLL3,MCPH1,1,0.00011694406448873613
EXT2,CRADD,1,5.712765575499957e-05
FAM20C,GRM6,1,0.0001677496968390714
FAM20C,TAF2,1,0.0001827354542915089
FANCA,HIST1H4C,1,7.515808228606474e-05
FLT4,DHDDS,1,5.541474985464715e-06
GFAP,BCKDHA,1,0.00011755799818469991
GNPTG,ZNF148,1,0.00013739489634885426
HNRNPK,FGFR3,1,0.00015458810062613684
KIDINS220,PLK4,1,0.00021709194599053698
LAMB1,COL4A1,1,6.3052589784434654e-06
LAMB1,GFAP,1,0.00012213527149772363
NOG,KCNJ11,1,3.643880428375561e-05
PEX1,GRM6,1,0.0002275701572896196
PLK4,SPTAN1,1,0.00017614913360603244
PPM1D,MCPH1,1,0.00017625400511187995
PSMB8,MCPH1,1,5.349870125953484e-05
RAF1,COL4A1,1,0.00019371212996607896
RFT1,PLK4,1,3.50452901277464e-05
RPS6KA3,TAF2,1,0.00016915823161345743
SLC39A14,PACS2,1,0.00025494740278581327
SMARCA2,CA2,1,0.00014887970540477865
TLK2,PLK4,1,2.2277915202250055e-05
TRIP12,TTC19,1,3.389091700797176e-05
TTC19,RPGRIP1,1,0.00016879952860731425
WDR45B,COL4A1,1,4.3291730331413987e-05
ZNF148,FGFR3,1,0.00028062485539907415
ASPM,GNPTG,1,2.813261405464622e-05
BGN,MMP13,1,3.6786756869903934e-06
BGN,PACS2,1,2.272035473881225e-06
CDC42,HNRNPK,1,9.397135490753648e-05
COL4A3,KCNJ11,1,0.00013262994598454368
CRADD,IFIH1,1,0.00020944952177310856
CRADD,MNX1,1,5.718724048946407e-05
DDOST,KIDINS220,1,0.0002436554078582502
DLL3,MCPH1,1,0.00011694406448873613
FLT4,DHDDS,1,5.541474985464715e-06
GBA,BCKDHA,1,0.00029768486742769146
GFAP,BCKDHA,1,0.00011755799818469991
GNPTG,ZNF148,1,0.00013739489634885426
HCN1,IFIH1,1,6.502235104522932e-05
KAT6A,GNPTG,1,0.00012655639911412275
KIDINS220,PLK4,1,0.00021709194599053698
NFIX,RPGRIP1,1,0.00027763352916464033
PEX1,GRM6,1,0.0002275701572896196
PEX1,MCOLN1,1,0.00016364434289728195
PLK4,SPTAN1,1,0.00017614913360603244
PSMB8,MCPH1,1,5.349870125953484e-05
RAF1,ANKH,1,0.00018070359827338173
RAF1,COL4A1,1,0.00019371212996607896
RFT1,PLK4,1,3.50452901277464e-05
RPS6KA3,TAF2,1,0.00016915823161345743
SLC6A9,MNX1,1,0.0001096345366213239
SMARCA2,CA2,1,0.00014887970540477865
TTC19,RPGRIP1,1,0.00016879952860731425
WDR45B,COL4A1,1,4.3291730331413987e-05
WDR45B,ENPP1,1,0.00015734254009276902
ZIC3,PSMB8,1,0.0002979391484109067
ASPM,GNPTG,1,2.813261405464622e-05
ASPM,MED17,1,8.631182332751303e-05
BGN,MMP13,1,3.6786756869903934e-06
DDOST,KIDINS220,1,0.0002436554078582502
DDOST,PAPSS2,1,8.885360496983512e-05
GBA,BCKDHA,1,0.00029768486742769146
GBA,HERC2,1,6.760705080092834e-05
HCN1,IFIH1,1,6.502235104522932e-05
HCN1,TGFBR1,1,2.7155213420414513e-05
KAT6A,GNPTG,1,0.00012655639911412275
MMP13,SPAG1,1,0.00022788729802072945
NFIX,RPGRIP1,1,0.00027763352916464033
PEX1,MCOLN1,1,0.00016364434289728195
RAF1,ANKH,1,0.00018070359827338173
SLC35A1,HCN1,1,0.0002647885436277136
SLC6A9,MNX1,1,0.0001096345366213239
WDR45B,ENPP1,1,0.00015734254009276902
ZIC3,CCDC103,1,9.403212526684656e-05
ZIC3,DSPP,1,0.00016557867378517508
ZIC3,PSMB8,1,0.0002979391484109067
ZIC3,RPE65,1,9.403212526685178e-05
ASPM,MED17,1,8.631182332751303e-05
BSND,CCDC103,1,0.00019658376764541223
BSND,DSPP,1,0.00024821168685989586
BSND,RPE65,1,0.0001965837676454123
CCDC103,SPAG1,1,0.00022788729802077705
DDOST,PAPSS2,1,8.885360496983512e-05
GBA,HERC2,1,6.760705080092834e-05
GMPPB,PAPSS2,1,0.00015600470531636584
HCN1,TGFBR1,1,2.7155213420414513e-05
HNF4A,SPAG1,1,0.0002278872980210941
ISPD,HERC2,1,6.356753519924713e-05
MMP13,SPAG1,1,0.00022788729802072945
OTC,SPAG1,1,0.00022788729802077708
RPE65,SPAG1,1,0.00022788729802077708
SLC35A1,HCN1,1,0.0002647885436277136
TCF20,HERC2,1,4.703210004993023e-05
ZIC3,CCDC103,1,9.403212526684656e-05
ZIC3,DSPP,1,0.00016557867378517508
ZIC3,RPE65,1,9.403212526685178e-05
BSND,CCDC103,1,0.00019658376764541223
BSND,DSPP,1,0.00024821168685989586
BSND,RPE65,1,0.0001965837676454123
ERCC3,GMPPB,1,0.00012787011302288156
GMPPB,PAPSS2,1,0.00015600470531636584
HNF4A,SPAG1,1,0.0002278872980210941
ISPD,HERC2,1,6.356753519924713e-05
ISPD,SNRPB,1,0.0003094066198626974
NAGA,ISPD,1,0.0002900951038806682
NHS,HNF4A,1,0.00020425154006365232
OTC,SPAG1,1,0.00022788729802077708
PAX9,ISPD,1,0.00016967861163670077
RBM28,ISPD,1,0.00030570065712295355
TCF20,GPSM2,1,0.0002472545638548482
TCF20,HERC2,1,4.703210004993023e-05
TMTC3,ISPD,1,0.00015741148253577313
CLTC,ERCC3,1,9.046986572438667e-05
ELAC2,PAX9,1,0.00030136088802573875
ERCC3,CAMTA1,1,0.000173001960591604
ERCC3,GMPPB,1,0.00012787011302288156
GJB2,GPSM2,1,0.00025511618700203316
ISPD,SNRPB,1,0.0003094066198626974
KLF1,TMTC3,1,0.00014011440084643723
NAGA,ISPD,1,0.0002900951038806682
NHS,HNF4A,1,0.00020425154006365232
PAX9,ISPD,1,0.00016967861163670077
RBM28,ISPD,1,0.00030570065712295355
TCF20,GPSM2,1,0.0002472545638548482
TMTC3,ISPD,1,0.00015741148253577313
CAMTA1,FGF8,1,0.0001183727518908574
CLTC,ERCC3,1,9.046986572438667e-05
ELAC2,L2HGDH,1,0.0002858783275030118
ELAC2,NT5C3A,1,2.5738243341107945e-05
ELAC2,PAX9,1,0.00030136088802573875
ERCC3,CAMTA1,1,0.000173001960591604
GJB2,GPSM2,1,0.00025511618700203316
KIAA1033,CAMTA1,1,0.0001580829693524975
KLF1,TMTC3,1,0.00014011440084643723
OCRL,CAMTA1,1,0.0001116764061350805
ARFGEF2,FGF8,1,0.00017285482282833561
CAMTA1,FGF8,1,0.0001183727518908574
ELAC2,L2HGDH,1,0.0002858783275030118
ELAC2,NT5C3A,1,2.5738243341107945e-05
FGF8,FASN,1,0.000123753088993892
KIAA1033,CAMTA1,1,0.0001580829693524975
L2HGDH,TUBB2B,1,0.000263411391465563
NT5C3A,ST3GAL3,1,6.253348890271244e-05
OCRL,CAMTA1,1,0.0001116764061350805
TRAPPC2,NT5C3A,1,0.00024930373540561117
ARFGEF2,FGF8,1,0.00017285482282833561
ARFGEF2,TRAPPC9,1,0.00020614260737798347
FGF8,FASN,1,0.000123753088993892
KCNQ3,ARFGEF2,1,0.00018406620277793115
L2HGDH,TUBB2B,1,0.000263411391465563
NT5C3A,ST3GAL3,1,6.253348890271244e-05
OPA3,ST3GAL3,1,4.7891474330985025e-05
TRAPPC2,NT5C3A,1,0.00024930373540561117
AHCY,OPA3,1,0.00027257708528332085
ARFGEF2,TRAPPC9,1,0.00020614260737798347
KCNQ3,ARFGEF2,1,0.00018406620277793115
OPA3,ST3GAL3,1,4.7891474330985025e-05
TRAPPC9,CEP83,1,4.009279112476222e-05
AHCY,FAT4,1,0.0003037679684372727
AHCY,OPA3,1,0.00027257708528332085
CIT,AHCY,1,0.00021298067626598528
ERCC1,AHCY,1,4.275610132009464e-05
TRAPPC9,CEP83,1,4.009279112476222e-05
AHCY,FAT4,1,0.0003037679684372727
CIT,AHCY,1,0.00021298067626598528
CIT,NRXN1,1,0.00018582058072351618
ERCC1,AHCY,1,4.275610132009464e-05
TBCD,FAT4,1,0.00011504496426091704
CIT,NRXN1,1,0.00018582058072351618
TBCD,FAT4,1,0.00011504496426091704
